"STATION","DATE","AWND","DAPR","MDPR","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT08","WT11"
"US1NYNS0046","2022-05-30",,,,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1NYNS0046","2022-05-31",,,,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1NYNS0046","2022-06-01",,,,,"0.03",,,,,,,,,,,,,,,,,
"US1NYNS0046","2022-06-02",,,,,"0.84",,,,,,,,,,,,,,,,,
"US1NYNS0046","2022-06-03",,,,,"0.53",,,,,,,,,,,,,,,,,
"US1NYNS0046","2022-06-04",,,,,"0.01",,,,,,,,,,,,,,,,,
"US1NYNS0046","2022-06-05",,,,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1NYNS0046","2022-06-06",,,,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1NYNS0046","2022-06-07",,,,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1NYNS0046","2022-06-08",,,,,"0.09",,,,,,,,,,,,,,,,,
"US1NYNS0046","2022-06-09",,,,,"0.48",,,,,,,,,,,,,,,,,
"US1NYNS0046","2022-06-10",,,,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1NYNS0046","2022-06-11",,,,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1NYNS0046","2022-06-12",,,,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1NYNS0046","2022-06-13",,,,,"0.18",,,,,,,,,,,,,,,,,
"US1NYNS0046","2022-06-14",,,,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1NYNS0046","2022-06-15",,,,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1NYNS0046","2022-06-16",,,,,"0.09",,,,,,,,,,,,,,,,,
"US1NYNS0046","2022-06-17",,,,,"0.02",,,,,,,,,,,,,,,,,
"US1NYNS0046","2022-06-18",,,,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1NYNS0046","2022-06-19",,,,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1NYNS0046","2022-06-20",,,,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1NYNS0046","2022-06-21",,,,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1NYNS0046","2022-06-22",,,,,"0.12",,,,,,,,,,,,,,,,,
"US1NYNS0046","2022-06-23",,,,,"0.48",,,,,,,,,,,,,,,,,
"US1NYNS0046","2022-06-24",,,,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1NYNS0046","2022-06-25",,,,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1NYNS0046","2022-06-26",,,,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1NYNS0046","2022-06-27",,,,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1NYNS0046","2022-06-28",,,,,"1.36",,,,,,,,,,,,,,,,,
"US1NYNS0046","2022-06-29",,,,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1NYNS0046","2022-06-30",,,,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1NYNS0046","2022-07-01",,,,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1NYNS0046","2022-07-02",,,,,"0.11",,,,,,,,,,,,,,,,,
"US1NYNS0046","2022-07-03",,,,,"0.01",,,,,,,,,,,,,,,,,
"US1NYNS0046","2022-07-04",,,,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1NYNS0046","2022-07-05",,,,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1NYNS0046","2022-07-06",,,,,"0.05",,,,,,,,,,,,,,,,,
"US1NYNS0046","2022-07-07",,,,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1NYNS0046","2022-07-08",,,,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1NYNS0046","2022-07-09",,,,,"0.02",,,,,,,,,,,,,,,,,
"US1NYNS0046","2022-07-10",,,,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1NYNS0046","2022-07-11",,,,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1NYNS0046","2022-07-12",,,,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1NYNS0046","2022-07-13",,,,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1NYNS0046","2022-07-14",,,,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1NYNS0046","2022-07-15",,,,,"0.05",,,,,,,,,,,,,,,,,
"US1NYNS0046","2022-07-16",,,,,"0.03",,,,,,,,,,,,,,,,,
"US1NYNS0046","2022-07-17",,,,,"0.03",,,,,,,,,,,,,,,,,
"US1NYNS0046","2022-07-18",,,,,"0.00",,,,,,,,,,,,,,,,,
"US1NYNS0046","2022-07-19",,,,,"0.14",,,,,,,,,,,,,,,,,
"US1NYNS0046","2022-07-20",,,,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1NYNS0046","2022-07-21",,,,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1NYNS0046","2022-07-22",,,,,"0.00",,,,,,,,,,,,,,,,,
"US1NYNS0046","2022-07-23",,,,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1NYNS0046","2022-07-24",,,,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1NYNS0046","2022-07-25",,,,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1NYNS0046","2022-07-26",,,,,"0.04",,,,,,,,,,,,,,,,,
"US1NYNS0046","2022-07-27",,,,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1NYNS0046","2022-07-28",,,,,"0.27",,,,,,,,,,,,,,,,,
"US1NYNS0046","2022-07-29",,,,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1NYNS0046","2022-07-30",,,,,"0.05",,,,,,,,,,,,,,,,,
"US1NYNS0046","2022-07-31",,,,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1NYNS0046","2022-08-01",,,,,"0.20",,,,,,,,,,,,,,,,,
"US1NYNS0046","2022-08-02",,,,,"0.12",,,,,,,,,,,,,,,,,
"US1NYNS0046","2022-08-03",,,,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1NYNS0046","2022-08-04",,,,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1NYNS0046","2022-08-05",,,,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1NYNS0046","2022-08-06",,,,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1NYNS0046","2022-08-07",,,,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1NYNS0046","2022-08-08",,,,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1NYNS0046","2022-08-09",,,,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1NYNS0046","2022-08-10",,,,,"0.03",,,,,,,,,,,,,,,,,
"US1NYNS0046","2022-08-11",,,,,"0.00",,,,,,,,,,,,,,,,,
"US1NYNS0046","2022-08-12",,,,,"0.18",,,,,,,,,,,,,,,,,
"US1NYNS0046","2022-08-13",,,,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1NYNS0046","2022-08-14",,,,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1NYNS0046","2022-08-15",,,,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1NYNS0046","2022-08-16",,,,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1NYNS0046","2022-08-17",,,,,"0.00",,,,,,,,,,,,,,,,,
"US1NYNS0046","2022-08-18",,,,,"0.04",,,,,,,,,,,,,,,,,
"US1NYNS0046","2022-08-19",,,,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1NYNS0046","2022-08-20",,,,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1NYNS0046","2022-08-21",,,,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1NYNS0046","2022-08-22",,,,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1NYNS0046","2022-08-23",,,,,"0.01",,,,,,,,,,,,,,,,,
"US1NYNS0046","2022-08-24",,,,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1NYNS0046","2022-08-25",,,,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1NYNS0046","2022-08-26",,,,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1NYNS0046","2022-08-27",,,,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1NYNS0046","2022-08-28",,,,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1NYNS0046","2022-08-29",,,,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1NYNS0046","2022-08-30",,,,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1NYNS0046","2022-08-31",,,,,"0.14",,,,,,,,,,,,,,,,,
"US1NJMD0050","2022-03-06",,,,,"0.06",,,,,,,,,,,,,,,,,
"US1NJMD0050","2022-03-09",,,,,"0.56",,,,,,,,,,,,,,,,,
"US1NJMD0050","2022-03-10",,,,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1NJMD0050","2022-03-12",,,,,"0.35",,,,,,,,,,,,,,,,,
"US1NJMD0050","2022-03-17",,,,,"0.15",,,,,,,,,,,,,,,,,
"US1NJMD0050","2022-03-20",,,,,"0.15",,,,,,,,,,,,,,,,,
"US1NJMD0050","2022-03-24",,,,,"0.60",,,,,,,,,,,,,,,,,
"US1NJMD0050","2022-03-25",,,,,"0.38",,,,,,,,,,,,,,,,,
"US1NJMD0050","2022-04-01",,,,,"0.44",,,,,,,,,,,,,,,,,
"US1NJMD0050","2022-04-02",,,,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1NJMD0050","2022-04-03",,,,,"0.13",,,,,,,,,,,,,,,,,
"US1NJMD0050","2022-04-06",,,,,"0.87",,,,,,,,,,,,,,,,,
"US1NJMD0050","2022-04-07",,,,,"0.80",,,,,,,,,,,,,,,,,
"US1NJMD0050","2022-04-08",,,,,"0.84",,,,,,,,,,,,,,,,,
"US1NJMD0050","2022-04-17",,,,,"0.13",,,,,,,,,,,,,,,,,
"US1NJMD0050","2022-04-19",,,,,"1.48",,,,,,,,,,,,,,,,,
"US1NJMD0050","2022-05-02",,,,,"0.35",,,,,,,,,,,,,,,,,
"US1NJMD0050","2022-05-04",,,,,"0.26",,,,,,,,,,,,,,,,,
"US1NJMD0050","2022-05-06",,,,,"0.42",,,,,,,,,,,,,,,,,
"US1NJMD0050","2022-05-07",,,,,"2.25",,,,,,,,,,,,,,,,,
"US1NJMD0050","2022-05-08",,,,,"0.17",,,,,,,,,,,,,,,,,
"US1NJMD0050","2022-05-14",,,,,"0.19",,,,,,,,,,,,,,,,,
"US1NJMD0050","2022-05-16",,,,,"0.25",,,,,,,,,,,,,,,,,
"US1NJMD0050","2022-05-19",,,,,"1.10",,,,,,,,,,,,,,,,,
"US1NJMD0050","2022-05-27",,,,,"0.84",,,,,,,,,,,,,,,,,
"US1NJMD0050","2022-05-28",,,,,"0.53",,,,,,,,,,,,,,,,,
"US1NJMD0050","2022-06-01",,,,,"0.34",,,,,,,,,,,,,,,,,
"US1NJMD0050","2022-06-02",,,,,"1.49",,,,,,,,,,,,,,,,,
"US1NJMD0050","2022-06-08",,,,,"0.13",,,,,,,,,,,,,,,,,
"US1NJMD0050","2022-06-09",,,,,"0.75",,,,,,,,,,,,,,,,,
"US1NJMD0050","2022-06-10",,,,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1NJMD0050","2022-06-12",,,,,"0.14",,,,,,,,,,,,,,,,,
"US1NJMD0050","2022-06-16",,,,,"0.48",,,,,,,,,,,,,,,,,
"US1NJMD0050","2022-06-22",,,,,"0.19",,,,,,,,,,,,,,,,,
"US1NJMD0050","2022-06-27",,,,,"0.32",,,,,,,,,,,,,,,,,
"US1NJMD0050","2022-07-17",,,,,"0.14",,,,,,,,,,,,,,,,,
"US1NJMD0050","2022-07-18",,,,,"0.31",,,,,,,,,,,,,,,,,
"US1NJMD0050","2022-07-19",,,,,"0.11",,,,,,,,,,,,,,,,,
"US1NJMD0050","2022-07-24",,,,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1NJMD0050","2022-08-01",,,,,"0.50",,,,,,,,,,,,,,,,,
"US1NJMD0050","2022-08-07",,,,,"0.39",,,,,,,,,,,,,,,,,
"US1NJMD0050","2022-08-11",,,,,"0.24",,,,,,,,,,,,,,,,,
"US1NJMD0050","2022-08-17",,,,,"0.49",,,,,,,,,,,,,,,,,
"US1NJMD0050","2022-08-22",,,,,"1.05",,,,,,,,,,,,,,,,,
"US1NJMD0050","2022-08-23",,,,,"0.07",,,,,,,,,,,,,,,,,
"US1NJMD0050","2022-08-29",,,,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1NJMD0050","2022-08-31",,,,,"0.52",,,,,,,,,,,,,,,,,
"USC00284987","2022-03-01",,,,,"0.00","0.0","0.0",,"40","26","30",,,,,,,,,,,
"USC00284987","2022-03-02",,,,,"0.00","0.0","0.0",,"48","30","36",,,,,,,,,,,
"USC00284987","2022-03-03",,,,,"0.00","0.0","0.0",,"55","35","40",,,,,,,,,,,
"USC00284987","2022-03-04",,,,,"0.00","0.0","0.0",,"48","20","20",,,,,,,,,,,
"USC00284987","2022-03-05",,,,,"0.00","0.0","0.0",,"39","19","24",,,,,,,,,,,
"USC00284987","2022-03-06",,,,,"0.00","0.0","0.0",,"45","24","42",,,,,,,,,,,
"USC00284987","2022-03-07",,,,,"0.04","0.0","0.0",,"70","41","60",,,,,,,,,,,
"USC00284987","2022-03-08",,,,,"0.02","0.0","0.0",,"78","39","39",,,,,,,,,,,"    1"
"USC00284987","2022-03-09",,,,,"0.00","0.0","0.0",,"50","39","42",,,,,,,,,,,
"USC00284987","2022-03-10",,,,,"0.51","0.0","0.0",,"42","30","30",,,,,,,,,,,
"USC00284987","2022-03-11",,,,,"0.01","0.0","0.0",,"41","28","28",,,,,,,,,,,
"USC00284987","2022-03-12",,,,,"0.02","0.0","0.0",,"51","28","44",,,,,"    1",,,,,,
"USC00284987","2022-03-13",,,,,"0.70","0.8","0.0",,"45","20","20",,,,,,,,"    1",,,
"USC00284987","2022-03-14",,,,,"0.00","0.0","0.0",,"38","20","36",,,,,,,,,,,
"USC00284987","2022-03-15",,,,,"0.00","0.0","0.0",,"56","35","39",,,,,,,,,,,
"USC00284987","2022-03-16",,,,,"0.00","0.0","0.0",,"63","38","42",,,,,,,,,,,
"USC00284987","2022-03-17",,,,,"0.00","0.0","0.0",,"63","41","46",,,,,,,,,,,
"USC00284987","2022-03-18",,,,,"0.11","0.0","0.0",,"52","45","51",,,,,"    1",,,,,,
"USC00284987","2022-03-19",,,,,"0.00","0.0","0.0",,"65","46","50",,,,,"    1",,,,,,
"USC00284987","2022-03-20",,,,,"0.03","0.0","0.0",,"69","50","52",,,,,,,,,,,"    1"
"USC00284987","2022-03-21",,,,,"0.01","0.0","0.0",,"60","42","42",,,,,,,,,,,
"USC00284987","2022-03-22",,,,,"0.00","0.0","0.0",,"64","40","40",,,,,,,,,,,
"USC00284987","2022-03-23",,,,,"0.00","0.0","0.0",,"63","40","40",,,,,,,,,,,
"USC00284987","2022-03-24",,,,,"1.33","0.0","0.0",,"46","40","43",,,,,,,,,,,
"USC00284987","2022-03-25",,,,,"0.81","0.0","0.0",,"46","43","43",,,,,,,"    1",,,,
"USC00284987","2022-03-26",,,,,"0.00","0.0","0.0",,"60","43","46",,,,,,,,,,,
"USC00284987","2022-03-27",,,,,"0.02","0.0","0.0",,"54","36","36",,,,,,,,,,,
"USC00284987","2022-03-28",,,,,"0.00","0.0","0.0",,"48","22","22",,,,,,,,,,,
"USC00284987","2022-03-29",,,,,"0.00","0.0","0.0",,"33","22","24",,,,,,,,,,,
"USC00284987","2022-03-30",,,,,"0.00","0.0","0.0",,"39","23","26",,,,,,,,,,,
"USC00284987","2022-03-31",,,,,"0.00","0.0","0.0",,"50","25","46",,,,,,,,,,,
"USC00284987","2022-04-01",,,,,"0.03","0.0","0.0",,"65","46","53",,,,,,,,,,,
"USC00284987","2022-04-02",,,,,"0.01","0.0","0.0",,"58","37","37",,,,,,,,,,,
"USC00284987","2022-04-03",,,,,"0.00","0.0","0.0",,"55","37","38",,,,,,,,,,,
"USC00284987","2022-04-04",,,,,"0.27","0.0","0.0",,"48","36","36",,,,,,,,,,,
"USC00284987","2022-04-05",,,,,"0.00","0.0","0.0",,"56","35","40",,,,,,,,,,,
"USC00284987","2022-04-06",,,,,"1.26","0.0","0.0",,"51","40","46",,,,,,,,,,,
"USC00284987","2022-04-07",,,,,"0.34","0.0","0.0",,"51","43","43",,,,,,,,,,,
"USC00284987","2022-04-08",,,,,"0.51","0.0","0.0",,"54","43","46",,,,,,,,,,,
"USC00284987","2022-04-09",,,,,"0.03","0.0","0.0",,"67","46","46",,,,,,,,,,,
"USC00284987","2022-04-10",,,,,"0.02","0.0","0.0",,"59","43","43",,,,,,,,,,,
"USC00284987","2022-04-11",,,,,"0.01","0.0","0.0",,"50","36","36",,,,,,,,,,,
"USC00284987","2022-04-12",,,,,"0.00","0.0","0.0",,"54","36","47",,,,,,,,,,,
"USC00284987","2022-04-13",,,,,"0.00","0.0","0.0",,"71","47","47",,,,,,,,,,,
"USC00284987","2022-04-14",,,,,"0.00","0.0","0.0",,"68","47","68",,,,,,,,,,,
"USC00284987","2022-04-15",,,,,"0.02","0.0","0.0",,"89","47","47",,,,,,,"    1",,,,
"USC00284987","2022-04-16",,,,,"0.00","0.0","0.0",,"70","47","55",,,,,,,,,,,
"USC00284987","2022-04-17",,,,,"0.22","0.0","0.0",,"72","41","41",,,,,,,,,,,
"USC00284987","2022-04-18",,,,,"0.01","0.0","0.0",,"53","32","35",,,,,,,,,,,
"USC00284987","2022-04-19",,,,,"1.92","0.0","0.0",,"54","32","39",,,,,,,,,,,"    1"
"USC00284987","2022-04-20",,,,,"0.01","0.0","0.0",,"54","39","39",,,,,,,,,,,"    1"
"USC00284987","2022-04-21",,,,,"0.00","0.0","0.0",,"61","37","38",,,,,,,,,,,
"USC00284987","2022-04-22",,,,,"0.00","0.0","0.0",,"57","38","48",,,,,,,,,,,
"USC00284987","2022-04-23",,,,,"0.00","0.0","0.0",,"73","47","51",,,,,,,,,,,
"USC00284987","2022-04-24",,,,,"0.00","0.0","0.0",,"58","48","50",,,,,,,,,,,
"USC00284987","2022-04-25",,,,,"0.00","0.0","0.0",,"58","46","47",,,,,,,,,,,
"USC00284987","2022-04-26",,,,,"0.00","0.0","0.0",,"52","46","51",,,,,,,,,,,
"USC00284987","2022-04-27",,,,,"0.11","0.0","0.0",,"66","47","47",,,,,,,,,,,
"USC00284987","2022-04-28",,,,,"0.00","0.0","0.0",,"57","38","39",,,,,,,,,,,
"USC00284987","2022-04-29",,,,,"0.00","0.0","0.0",,"59","38","38",,,,,,,,,,,
"USC00284987","2022-04-30",,,,,"0.00","0.0","0.0",,"65","38","40",,,,,,,,,,,
"USC00284987","2022-05-01",,,,,"0.00","0.0","0.0",,"68","39","39",,,,,,,,,,,
"USC00284987","2022-05-02",,,,,"0.28","0.0","0.0",,"62","39","52",,,,,,,"    1",,,,
"USC00284987","2022-05-03",,,,,"0.14","0.0","0.0",,"55","49","49",,,,,,,,,,,
"USC00284987","2022-05-04",,,,,"0.04","0.0","0.0",,"60","48","49",,,,,,,,,,,
"USC00284987","2022-05-05",,,,,"0.02","0.0","0.0",,"63","49","56",,,,,,,,,,,
"USC00284987","2022-05-06",,,,,"0.00","0.0","0.0",,"68","54","55",,,,,,,,,,,
"USC00284987","2022-05-07",,,,,"1.25","0.0","0.0",,"58","47","49",,,,,,,,,,,
"USC00284987","2022-05-08",,,,,"0.98","0.0","0.0",,"49","42","46",,,,,,,,,,,"    1"
"USC00284987","2022-05-09",,,,,"0.02","0.0","0.0",,"55","45","46",,,,,,,,,,,
"USC00284987","2022-05-10",,,,,"0.00","0.0","0.0",,"67","46","51",,,,,,,,,,,
"USC00284987","2022-05-11",,,,,"0.00","0.0","0.0",,"69","51","53",,,,,,,,,,,
"USC00284987","2022-05-12",,,,,"0.01","0.0","0.0",,"65","52","52",,,,,,,,,,,
"USC00284987","2022-05-13",,,,,"0.05","0.0","0.0",,"60","52","54",,,,,,,,,,,
"USC00284987","2022-05-14",,,,,"0.45","0.0","0.0",,"59","54","54",,,,,,,,,,,
"USC00284987","2022-05-15",,,,,"0.28","0.0","0.0",,"64","54","58",,,,,"    1",,,,,,
"USC00284987","2022-05-16",,,,,"0.00","0.0","0.0",,"73","58","61",,,,,,,,,,,
"USC00284987","2022-05-17",,,,,"0.08","0.0","0.0",,"74","54","55",,,,,,,,,,,"    1"
"USC00284987","2022-05-18",,,,,"0.00","0.0","0.0",,"79","52","53",,,,,,,,,,,
"USC00284987","2022-05-19",,,,,"0.60","0.0","0.0",,"72","53","53",,,,,,,,,,,
"USC00284987","2022-05-20",,,,,"0.28","0.0","0.0",,"66","52","53",,,,,,,,,,,
"USC00284987","2022-05-21",,,,,"1.13","0.0","0.0",,"66","53","59",,,,,"    1",,"    1",,,,
"USC00284987","2022-05-22",,,,,"0.00","0.0","0.0",,"90","59","74",,,,,,,,,,,
"USC00284987","2022-05-23",,,,,"0.01","0.0","0.0",,"92","62","62",,,,,,,,,,,
"USC00284987","2022-05-24",,,,,"0.00","0.0","0.0",,"77","58","58",,,,,,,,,,,
"USC00284987","2022-05-25",,,,,"0.00","0.0","0.0",,"65","54","57",,,,,,,,,,,
"USC00284987","2022-05-26",,,,,"0.00","0.0","0.0",,"65","53","56",,,,,,,,,,,
"USC00284987","2022-05-27",,,,,"0.00","0.0","0.0",,"69","56","62",,,,,"    1",,,,,,
"USC00284987","2022-05-28",,,,,"0.18","0.0","0.0",,"77","62","65",,,,,"    1",,"    1",,,,
"USC00284987","2022-05-29",,,,,"0.04","0.0","0.0",,"80","58","60",,,,,,,,,,,
"USC00284987","2022-05-30",,,,,"0.00","0.0","0.0",,"74","59","61",,,,,,,,,,,
"USC00284987","2022-05-31",,,,,"0.00","0.0","0.0",,"86","61","72",,,,,,,,,,,
"USC00284987","2022-06-01",,,,,"0.02","0.0","0.0",,"98","60","60",,,,,,,,,,,
"USC00284987","2022-06-02",,,,,"0.76","0.0","0.0",,"64","58","64",,,,,,,"    1",,,,
"USC00284987","2022-06-03",,,,,"0.02","0.0","0.0",,"81","58","62",,,,,"    1",,,,,,
"USC00284987","2022-06-04",,,,,"0.00","0.0","0.0",,"72","54","55",,,,,"    1",,,,,,
"USC00284987","2022-06-05",,,,,"0.00","0.0","0.0",,"78","55","60",,,,,,,,,,,
"USC00284987","2022-06-06",,,,,"0.00","0.0","0.0",,"75","53","54",,,,,,,,,,,
"USC00284987","2022-06-07",,,,,"0.00","0.0","0.0",,"80","54","60",,,,,,,,,,,
"USC00284987","2022-06-08",,,,,"0.01","0.0","0.0",,"77","60","70",,,,,,,,,,,
"USC00284987","2022-06-09",,,,,"0.19","0.0","0.0",,"84","67","69",,,,,,,"    1",,,,
"USC00284987","2022-06-10",,,,,"0.01","0.0","0.0",,"85","59","60",,,,,,,,,,,
"USC00284987","2022-06-11",,,,,"0.00","0.0","0.0",,"84","59","64",,,,,,,,,,,
"USC00284987","2022-06-12",,,,,"0.25","0.0","0.0",,"78","60","64",,,,,,,,,,,
"USC00284987","2022-06-13",,,,,"0.79","0.0","0.0",,"72","61","66",,,,,,,,,,,
"USC00284987","2022-06-14",,,,,"0.00","0.0","0.0",,"86","66","68",,,,,,,,,,,
"USC00284987","2022-06-15",,,,,"0.00","0.0","0.0",,"84","62","63",,,,,,,,,,,
"USC00284987","2022-06-16",,,,,"0.00","0.0","0.0",,"77","62","67",,,,,,,,,,,
"USC00284987","2022-06-17",,,,,"0.46","0.0","0.0",,"75","63","69",,,,,,,,,,,
"USC00284987","2022-06-18",,,,,"0.00","0.0","0.0",,"93","68","68",,,,,,,,,,,
"USC00284987","2022-06-19",,,,,"0.00","0.0","0.0",,"73","54","56",,,,,,,,,,,
"USC00284987","2022-06-20",,,,,"0.00","0.0","0.0",,"76","54","54",,,,,,,,,,,
"USC00284987","2022-06-21",,,,,"0.00","0.0","0.0",,"83","54","60",,,,,,,,,,,
"USC00284987","2022-06-22",,,,,"0.08","0.0","0.0",,"78","60","61",,,,,,,,,,,
"USC00284987","2022-06-23",,,,,"0.08","0.0","0.0",,"66","61","63",,,,,,,,,,,
"USC00284987","2022-06-24",,,,,"0.00","0.0","0.0",,"74","63","64",,,,,,,,,,,
"USC00284987","2022-06-25",,,,,"0.00","0.0","0.0",,"78","64","67",,,,,,,,,,,
"USC00284987","2022-06-26",,,,,"0.00","0.0","0.0",,"88","67","70",,,,,,,,,,,
"USC00284987","2022-06-27",,,,,"0.00","0.0","0.0",,"90","64","64",,,,,,,,,,,
"USC00284987","2022-06-28",,,,,"0.50","0.0","0.0",,"81","59","59",,,,,,,,,,,
"USC00284987","2022-06-29",,,,,"0.00","0.0","0.0",,"80","59","60",,,,,,,,,,,
"USC00284987","2022-06-30",,,,,"0.01","0.0","0.0",,"83","60","66",,,,,,,,,,,
"USC00284987","2022-07-01",,,,,"0.00","0.0","0.0",,"85","66","71",,,,,,,,,,,
"USC00284987","2022-07-02",,,,,"0.00","0.0","0.0",,"96","69","69",,,,,,,,,,,
"USC00284987","2022-07-03",,,,,"0.80","0.0","0.0",,"81","61","61",,,,,,,,,"    1",,
"USC00284987","2022-07-04",,,,,"0.02","0.0","0.0",,"84","61","62",,,,,,,,,,,
"USC00284987","2022-07-05",,,,,"0.00","0.0","0.0",,"83","62","69",,,,,,,,,,,
"USC00284987","2022-07-06",,,,,"0.00","0.0","0.0",,"86","69","69",,,,,,,,,,,
"USC00284987","2022-07-07",,,,,"0.00","0.0","0.0",,"89","63","71",,,,,,,,,,,
"USC00284987","2022-07-08",,,,,"0.01","0.0","0.0",,"76","63","64",,,,,,,,,,,
"USC00284987","2022-07-09",,,,,"0.12","0.0","0.0",,"81","61","61",,,,,,,,,,,
"USC00284987","2022-07-10",,,,,"0.00","0.0","0.0",,"81","61","61",,,,,,,,,,,
"USC00284987","2022-07-11",,,,,"0.00","0.0","0.0",,"78","59","60",,,,,,,,,,,
"USC00284987","2022-07-12",,,,,"0.00","0.0","0.0",,"82","60","68",,,,,,,,,,,
"USC00284987","2022-07-13",,,,,"0.00","0.0","0.0",,"89","68","72",,,,,,,,,,,
"USC00284987","2022-07-14",,,,,"0.00","0.0","0.0",,"90","68","73",,,,,,,,,,,
"USC00284987","2022-07-15",,,,,"0.00","0.0","0.0",,"89","72","72",,,,,,,,,,,
"USC00284987","2022-07-16",,,,,"0.00","0.0","0.0",,"82","72","73",,,,,"    1",,,,,,
"USC00284987","2022-07-17",,,,,"0.03","0.0","0.0",,"84","69","70",,,,,,,,,,,
"USC00284987","2022-07-18",,,,,"0.00","0.0","0.0",,"85","70","76",,,,,,,,,,,
"USC00284987","2022-07-19",,,,,"0.01","0.0","0.0",,"87","74","74",,,,,,,,,,,
"USC00284987","2022-07-20",,,,,"0.00","0.0","0.0",,"97","74","75",,,,,,,,,,,
"USC00284987","2022-07-21",,,,,"0.00","0.0","0.0",,"98","75","78",,,,,,,,,,,
"USC00284987","2022-07-22",,,,,"0.00","0.0","0.0",,"99","76","77",,,,,,,,,,,
"USC00284987","2022-07-23",,,,,"0.00","0.0","0.0",,"95","76","76",,,,,,,,,,,
"USC00284987","2022-07-24",,,,,"0.00","0.0","0.0",,"95","75","75",,,,,,,,,,,
"USC00284987","2022-07-25",,,,,"0.00","0.0","0.0",,"100","75","80",,,,,,,,,,,
"USC00284987","2022-07-26",,,,,"0.00","0.0","0.0",,"93","72","72",,,,,,,,,,,
"USC00284987","2022-07-27",,,,,"0.00","0.0","0.0",,"81","70","70",,,,,,,,,,,
"USC00284987","2022-07-28",,,,,"0.36","0.0","0.0",,"85","70","72",,,,,,,"    1",,,,
